source,target,weight
separation_reward,hand_handle_reward,0.00026128962
place_reward,left_fingers_pos_reward,0.00026123688
fingertip_another_object_reward,cap_distance_reward,0.0002612366
left_hand_reach_reward,success_reward,0.00026122437
left_fingers_press_reward,fingertip_reward,0.00026122425
kettle_handle_reward,left_hand_reward,0.00026117274
time_penalty,right_fingers_press_reward,0.00026110618
hand_pos_reward,distance_right_reward,0.00026108287
success_bonus,door_reward,0.00026103578
right_distance_reward,vertical_alignment,0.00026101677
distance_reward,kettle_spout_goal_reward,0.00026099375
left_fingers_reward,fingertip_to_handle_reward,0.00026094448
rotation_penalty,backward_movement_penalty,0.00026091802
simultaneity_reward,hand_dist_reward,0.00026089637
force_reward,finger_contact_reward,0.0002608671
bottle_vel_reward,movement_reward,0.00026082725
finger_grasp_reward,orientation_reward,0.00026072186
swing_velocity_reward,finger_reward,0.00026039252
stability_reward,right_hand_reward,0.00026035146
right_hand_reward,cap_progress_reward,0.00026030527
success_reward,bottle_hold_reward,0.00026028784
hand_pos_reward,handle_reward,0.00026023807
door_movement_reward,kettle_holding_reward,0.00026023627
goal_penalty,hand_force_reward,0.00026022663
cap_height_reward,door_reward,0.00026018842
scissors_goal_reward,hand_close_reward,0.0002601038
distance_object_reward,hand_close_reward,0.0002599809
placement_reward,door_move_reward,0.0002599303
finger_reward,hand_switch_bonus,0.00025975925
left_fingers_press_reward,door_movement_reward,0.00025973716
left_fingers_pos_reward,spilling_penalty,0.00025972666
rotation_penalty,task_completion_reward,0.00025961053
penalty_object,grasp_quality,0.00025960142
left_handle_reward,direction_reward,0.00025948972
scissors_opening_reward,success_object_reward,0.00025936292
goal_penalty,angvel_reward,0.00025915774
finger_reward,success_object_reward,0.00025906897
reach_reward,button_press_reward,0.00025905776
door_progress_reward,separation_reward,0.0002590261
hand_handle_reward,door_displacement_reward,0.00025901507
vel_reward,velocity_penalty,0.00025887482
hand_reward,goal_rot_reward,0.0002588029
press_reward,left_hand_reach_reward,0.0002585629
drop_penalty,goal_alignment_reward,0.00025856053
open_reward,kettle_tilt_reward,0.00025854044
fingertip_reward,vertical_alignment,0.0002585321
contact_reward,spout_bucket_reward,0.00025848064
right_fingers_press_reward,hand_reward,0.0002584157
left_hand_reach_reward,vertical_alignment,0.00025831818
time_penalty,success_object_another_reward,0.00025811244
hand_close_reward,vertical_alignment,0.00025783732
right_switch_reward,linvel_reward,0.0002575954
fingertip_to_handle_reward,spilling_penalty,0.00025758863
place_reward,stability_reward,0.00025752408
goal_alignment_reward,right_handle_reward,0.0002575185
grasp_reward,orientation_reward,0.0002572623
door_progress_reward,water_transfer_reward,0.00025714832
reach_reward,door_reward,0.00025712172
object_velocity_reward,velocity_penalty,0.00025700135
stability_reward,rot_reward,0.00025692963
force_reward,hand_balance_reward,0.00025692105
right_handle_reward,object_velocity_reward,0.0002568925
rot_reward,smooth_reward,0.00025688918
reach_reward,spill_penalty,0.00025686366
kettle_spout_goal_reward,velocity_penalty,0.000256774
rotation_reward,distance_right_reward,0.00025669078
pos_reward,right_hand_press_reward,0.00025667914
time_penalty,force_reward,0.00025663085
left_distance_reward,object_push_reward,0.0002565585
hand_balance_reward,penalty_object,0.0002564477
left_fingers_reward,linvel_reward,0.00025643077
smooth_reward,cap_grasp_reward,0.00025641173
swing_reward,contact_reward,0.00025629532
vertical_alignment,cap_height_reward,0.00025619153
separation_reward,fingertip_another_object_reward,0.00025614304
vertical_reward,alignment_reward,0.00025608737
cap_progress_reward,distance_object_another_reward,0.00025606016
object_pos_reward,right_hand_reward,0.0002559075
backward_movement_penalty,fingertip_reward,0.00025581825
task_completion_bonus,left_fingers_pos_reward,0.00025576857
penalty_drop_object,force_reward,0.00025576178
finger_reward,success_object_another_reward,0.00025573082
cap_opening_reward,grasp_quality,0.0002557107
success_bonus,left_distance_reward,0.00025561967
place_reward,cap_opening_reward,0.00025561242
hand_cup_dist_reward,cap_up_reward,0.0002555558
goal_rot_reward,incremental_progress_reward,0.0002555313
door_rotation_reward,scissors_opening_reward,0.00025550876
left_hand_pos_reward,manipulation_reward,0.0002555015
vel_penalty,cap_goal_reward,0.00025550008
right_fingers_reward,right_fingers_pos_reward,0.00025548303
right_fingers_pos_reward,push_reward,0.00025538207
task_success_reward,bottle_vel_reward,0.00025536027
finger_coord_reward,smooth_reward,0.00025512467
reach_reward,distance_object_reward,0.00025507426
kettle_tilt_reward,cap_height_reward,0.0002550149
contact_reward,vertical_reward,0.0002550125
handle_reward,velocity_reward,0.00025500986
grasp_quality,manipulation_reward,0.00025489504
button_press_right_reward,open_reward,0.00025462607
door_rotation_reward,hand_scissors_reward,0.0002546191
vel_penalty,goal_penalty,0.000254582
left_hand_reward,force_reward,0.00025456547
goal_penalty,approach_reward,0.00025453558
manipulation_reward,scissors_goal_reward,0.00025440817
movement_reward,fingertip_to_handle_reward,0.00025433686
distance_right_reward,fingertip_another_object_reward,0.00025433104
direction_reward,left_distance_reward,0.0002542619
bottle_hold_reward,object_push_reward,0.00025424612
door_rotation_reward,scissors_goal_reward,0.0002542179
object_push_reward,distance_to_switch_right_reward,0.00025421745
scissors_opening_reward,vel_object_another_reward,0.00025416783
scissors_opening_reward,vel_object_reward,0.00025416783
separation_reward,fingertip_object_reward,0.0002539551
right_hand_press_reward,handle_grasp_reward,0.00025393808
object_to_goal_reward,ang_vel_reward,0.00025384626
door_open_vel_reward,distance_to_switch_left_reward,0.00025369012
stack_bonus,object_goal_reward,0.00025363197
door_close_reward,hand_to_handle_reward,0.00025361218
pos_reward,hand_cup_dist_reward,0.00025358118
right_fingers_reward,fingertip_object_reward,0.00025354652
manipulation_reward,success_bonus,0.0002534958
bottle_vel_reward,success_object_another_reward,0.00025334602
kettle_handle_reward,fingertip_reward,0.0002532434
stack_reward,goal_alignment_reward,0.00025314168
penalty_drop_object_another,bucket_holding_reward,0.00025310088
right_hand_reach_reward,transfer_reward,0.00025303348
left_hand_reward,hand_balance_reward,0.00025300225
door_reward,task_completion_bonus,0.00025296977
bottle_vel_reward,linvel_reward,0.00025294986
cap_distance_reward,velocity_reward,0.0002529382
velocity_reward,hand_force_reward,0.0002528957
cap_grasp_reward,movement_reward,0.00025284043
fingertip_another_object_reward,incremental_progress_reward,0.00025278423
stack_bonus,ang_vel_reward,0.00025272722
spilling_penalty,cap_height_reward,0.00025269308
orientation_reward,swing_reward,0.00025259814
linvel_reward,aproach_reward,0.00025258254
vel_reward,door_progress_reward,0.00025251473
cap_up_reward,bucket_handle_reward,0.00025246767
placement_reward,left_fingers_pos_reward,0.00025242873
vel_reward,left_hand_reward,0.00025242544
handle_distance_reward,hand_to_object_reward,0.0002523727
kettle_tilt_reward,velocity_reward,0.00025237096
penalty_object,fingertip_object_reward,0.0002522194
door_reward,door_progress_reward,0.000252073
hand_force_reward,hand_reward,0.0002520073
finger_coord_reward,right_hand_press_reward,0.00025200166
left_switch_reward,success_object_another_reward,0.0002518977
cap_opening_reward,button_press_reward,0.00025186889
distance_left_reward,handle_grasp_reward,0.00025183664
force_reward,cap_opening_reward,0.0002518112
spill_penalty,fingertip_another_object_reward,0.00025178204
handover_reward,object_pos_reward,0.00025173402
cap_distance_reward,grasp_quality,0.0002516867
left_switch_reward,vel_object_another_reward,0.0002516748
left_switch_reward,vel_object_reward,0.0002516748
hand_cup_dist_reward,time_penalty,0.00025164918
rot_reward,water_transfer_reward,0.00025164775
angvel_reward,rot_reward,0.00025164676
penalty_object_another,transfer_reward,0.00025164543
hand_scissors_reward,aproach_reward,0.00025162197
task_success,penalty_object_another,0.0002515484
push_reward,scissors_goal_reward,0.00025154286
velocity_penalty,movement_reward,0.00025150788
door_displacement_reward,success_reward,0.00025138582
stack_reward,finger_coord_reward,0.00025137526
fingertip_to_handle_reward,pour_alignment_reward,0.00025130867
rot_reward,rot_reward,0.00025123343
right_fingers_reward,movement_reward,0.00025115235
water_pouring_reward,distance_to_switch_right_reward,0.00025113553
push_reward,task_reward,0.0002510445
task_success,distance_right_reward,0.00025090462
object_pos_reward,cap_orientation_reward,0.000250768
scissors_goal_reward,grasp_quality,0.00025070153
success_reward,scissors_goal_reward,0.00025063934
vel_object_another_reward,hand_handle_reward,0.00025055528
penalty_object,penalty_object_another,0.00025045534
right_hand_reach_reward,door_angle_reward,0.00025034635
distance_reward,scissors_opening_reward,0.00025027056
stability_penalty,handle_grasp_reward,0.0002500937
incremental_progress_reward,penalty_object,0.00025002653
right_handle_reward,right_hand_reward,0.00025001093
align_reward,handle_distance_reward,0.00024994256
penalty_object_another,hand_switch_bonus,0.00024955836
incremental_progress_reward,right_fingers_press_reward,0.00024954163
door_angle_reward,button_press_left_reward,0.00024944812
goal_pos_reward,contact_reward,0.00024941927
right_handle_reward,pour_reward,0.00024939352
door_angular_movement_reward,task_reward,0.00024934686
left_press_reward,left_press_reward,0.00024932786
left_fingers_reward,orientation_reward,0.00024930327
hand_force_reward,progress_reward,0.00024928394
water_pouring_reward,vel_object_another_reward,0.00024922326
water_pouring_reward,vel_object_reward,0.00024922326
hand_switch_bonus,cap_grasp_reward,0.000249211
approach_reward,left_handle_reward,0.0002491913
rotation_reward,height_reward,0.00024913423
aproach_reward,open_reward,0.00024906604
bottle_hold_reward,spill_penalty,0.00024894884
hand_switch_bonus,hand_dist_reward,0.00024893592
vertical_reward,right_fingers_pos_reward,0.00024892905
door_move_reward,left_distance_reward,0.00024890705
left_switch_reward,distance_left_reward,0.0002489007
manipulation_reward,scissors_opening_reward,0.0002488836
grasp_quality,task_reward,0.00024886956
door_angular_movement_reward,right_handle_reward,0.000248827
object_push_reward,distance_to_switch_left_reward,0.0002487893
combined_success_reward,goal_penalty,0.0002486598
fingertip_another_object_reward,linvel_reward,0.00024864922
object_pos_reward,swing_reward,0.00024851246
goal_reward,left_fingers_pos_reward,0.0002484334
velocity_reward,task_success_reward,0.00024841906
left_fingers_press_reward,score,0.00024836746
rotation_reward,progress_reward,0.00024834526
button_press_right_reward,bottle_vel_reward,0.000248332
task_success_bonus,hand_scissors_reward,0.00024832794
left_hand_press_reward,reach_reward,0.0002482596
door_open_reward,right_fingers_reward,0.0002482385
goal_penalty,smooth_reward,0.00024816304
approach_reward,vel_reward,0.000248145
combined_success_reward,right_hand_press_reward,0.00024802363
cap_height_reward,hand_switch_bonus,0.00024800294
pour_reward,kettle_tilt_reward,0.00024791068
door_rotation_reward,stability_penalty,0.00024790614
align_reward,cap_orientation_reward,0.00024788667
button_press_left_reward,right_hand_reward,0.00024773178
hand_handle_reward,cap_progress_reward,0.00024773114
distance_object_reward,score,0.00024747537
task_success_bonus,kettle_spout_goal_reward,0.00024731786
left_fingers_reward,smooth_reward,0.0002472922
distance_to_switch_right_reward,left_distance_reward,0.00024726143
align_reward,hand_dist_reward,0.00024726082
cap_goal_reward,movement_reward,0.00024723844
task_completion_bonus,door_angular_movement_reward,0.00024720142
vel_reward,right_fingers_press_reward,0.00024712298
finger_contact_reward,left_switch_reward,0.00024711582
success_bonus,water_transfer_reward,0.00024708675
door_reward,handle_reward,0.00024706617
hand_reward,cap_orientation_reward,0.0002470474
spilling_penalty,manipulation_reward,0.00024680464
hand_scissors_reward,hand_balance_reward,0.00024679315
right_handle_reward,handle_distance_reward,0.00024678864
ang_vel_reward,grasp_quality,0.00024663098
align_reward,approach_reward,0.00024663084
task_success_bonus,hand_force_reward,0.0002466036
contact_reward,approach_reward,0.0002464862
task_success_reward,object_goal_reward,0.00024644812
grip_reward,bottle_vel_reward,0.00024644053
hand_pos_reward,penalty_object_another,0.00024629265
rotation_penalty,hand_close_reward,0.00024624966
left_hand_pos_reward,lift_reward,0.00024616037
orientation_penalty,kettle_spout_goal_reward,0.0002460711
align_reward,placement_reward,0.00024602422
stack_reward,left_distance_reward,0.0002459161
door_open_reward,rot_reward,0.00024587094
hand_force_reward,door_angular_movement_reward,0.00024583866
left_fingers_reward,progress_reward,0.0002458257
left_switch_reward,right_press_reward,0.00024578287
manipulation_reward,hand_scissors_reward,0.00024576372
hand_pos_reward,cap_orientation_reward,0.00024573918
press_reward,pour_alignment_reward,0.0002456833
right_switch_reward,object_to_goal_reward,0.00024564788
cap_orientation_reward,scissors_open_reward,0.0002456396
transfer_reward,scissors_goal_reward,0.0002455963
drop_penalty,hand_force_reward,0.00024555766
task_success_bonus,door_angle_reward,0.00024555434
push_reward,distance_object_another_reward,0.00024554005
approach_reward,left_fingers_pos_reward,0.0002454997
cap_height_reward,stack_bonus,0.00024548746
kettle_holding_reward,water_transfer_reward,0.00024539602
left_fingers_pos_reward,spill_penalty,0.00024531575
task_success,force_reward,0.0002453094
hand_to_handle_reward,door_angle_reward,0.00024530414
kettle_holding_reward,goal_rot_reward,0.00024529855
door_angular_movement_reward,cap_grasp_reward,0.000245269
right_handle_reward,hand_reward,0.0002452401
left_fingers_pos_reward,lift_reward,0.0002450127
pos_reward,angular_velocity_reward,0.0002448667
right_hand_pos_reward,success_object_reward,0.00024474435
task_success_reward,velocity_reward,0.0002446762
vel_reward,right_switch_reward,0.00024459796
hand_scissors_reward,fingertip_to_handle_reward,0.00024443486
left_fingers_press_reward,penalty_drop_object_another,0.00024431833
left_fingers_press_reward,penalty_drop_object,0.00024431833
fingertip_to_handle_reward,door_move_reward,0.00024425524
angvel_reward,rotation_reward,0.00024410356
stack_bonus,spill_penalty,0.00024400576
right_press_reward,hand_dist_reward,0.00024400103
spilling_penalty,object_pos_reward,0.00024399813
distance_left_reward,simultaneity_reward,0.0002439712
left_handle_reward,goal_penalty,0.00024395589
scissors_goal_reward,linvel_reward,0.00024391382
time_penalty,distance_right_reward,0.00024389282
hand_scissors_reward,handle_grasp_reward,0.00024385196
vel_penalty,time_penalty,0.00024380856
handle_grasp_reward,hand_handle_reward,0.00024375127
right_hand_reward,left_hand_reach_reward,0.00024372998
handle_distance_reward,bucket_handle_reward,0.00024370392
left_press_reward,goal_reward,0.0002435623
door_reward,simultaneity_reward,0.00024355749
right_hand_press_reward,grasp_reward,0.00024353343
vel_reward,finger_coord_reward,0.00024350791
cap_progress_reward,object_pos_reward,0.00024348203
lift_reward,object_to_goal_reward,0.0002434188
angvel_reward,left_press_reward,0.00024322887
kettle_handle_reward,finger_coord_reward,0.00024320513
goal_penalty,velocity_penalty,0.00024320309
door_angle_reward,velocity_penalty,0.0002431776
right_hand_pos_reward,left_press_reward,0.00024317234
stability_reward,cap_height_reward,0.00024310594
transfer_reward,hand_scissors_reward,0.00024310572
cap_up_reward,success_bonus,0.00024306736
task_success,kettle_handle_reward,0.00024305884
object_goal_reward,task_success,0.00024303701
manipulation_reward,right_hand_pos_reward,0.00024298247
velocity_penalty,door_movement_reward,0.00024297817
velocity_penalty,force_reward,0.00024296506
distance_to_switch_left_reward,left_handle_reward,0.00024289165
fingertip_object_reward,right_hand_reach_reward,0.0002428666
button_press_right_reward,swing_reward,0.00024284645
hand_close_reward,grasp_quality,0.0002428122
finger_distance_reward,backward_movement_penalty,0.00024272384
door_movement_reward,manipulation_reward,0.00024253684
distance_to_switch_right_reward,right_switch_reward,0.000242526
left_distance_reward,scissors_goal_reward,0.00024251666
approach_reward,penalty_object,0.00024239245
door_progress_reward,approach_reward,0.00024233811
placement_reward,vertical_alignment,0.00024229984
left_fingers_pos_reward,goal_align_reward,0.00024227727
success_object_reward,right_distance_reward,0.00024219681
goal_pos_reward,task_completion_reward,0.00024209497
height_reward,swing_velocity_reward,0.00024209205
vertical_alignment,hand_switch_bonus,0.00024204874
left_distance_reward,finger_contact_reward,0.00024201685
episode_length_penalty,left_distance_reward,0.0002418717
right_hand_reward,kettle_handle_reward,0.00024180535
cap_orientation_reward,hand_force_reward,0.00024180365
drop_penalty,scissors_open_reward,0.00024178857
reach_reward,goal_pos_reward,0.00024176989
transfer_reward,door_open_vel_reward,0.00024159816
left_hand_reach_reward,grasp_reward,0.00024157733
vel_object_reward,spill_penalty,0.00024149919
success_object_reward,hand_handle_reward,0.00024144164
reach_reward,approach_reward,0.00024140983
hand_to_handle_reward,swing_reward,0.00024138643
penalty_drop_object_another,button_press_reward,0.00024118721
push_reward,hand_scissors_reward,0.00024110443
left_fingers_press_reward,kettle_handle_reward,0.00024106781
goal_reward,kettle_spout_goal_reward,0.00024102756
cap_orientation_reward,finger_reward,0.00024091343
water_transfer_reward,linvel_reward,0.00024079245
object_pos_reward,door_open_vel_reward,0.0002407305
cap_goal_reward,task_success,0.00024070647
cap_distance_reward,stability_reward,0.0002406671
hand_switch_bonus,left_press_reward,0.00024063981
align_reward,orientation_penalty,0.00024050393
stability_reward,hand_balance_reward,0.00024048986
grasp_reward,manipulation_reward,0.000240442
distance_to_switch_right_reward,episode_length_penalty,0.00024034994
task_success_bonus,scissors_open_reward,0.00024033438
distance_right_reward,pos_reward,0.00024025298
rot_reward,vel_penalty,0.00024018402
goal_pos_reward,hand_dist_reward,0.00024013991
smooth_reward,rot_reward,0.00024009885
water_pouring_reward,success_bonus,0.00024005918
vel_object_another_reward,kettle_tilt_reward,0.00024003959
handover_reward,ang_vel_reward,0.00023994663
aproach_reward,door_close_reward,0.00023991868
hand_balance_reward,backward_movement_penalty,0.00023977167
distance_object_reward,right_hand_press_reward,0.00023962876
right_hand_press_reward,door_close_reward,0.00023941796
fingertip_object_reward,rot_reward,0.00023936812
lift_reward,distance_right_reward,0.00023935328
distance_to_switch_left_reward,transfer_reward,0.00023931639
orientation_penalty,placement_reward,0.00023926492
rotation_penalty,hand_to_handle_reward,0.00023925015
spilling_penalty,height_reward,0.00023923583
align_reward,scissors_goal_reward,0.00023916704
rot_reward,stack_bonus,0.00023916014
penalty_object_another,align_reward,0.00023911893
goal_reward,grasp_reward,0.00023908053
task_success_bonus,velocity_reward,0.00023907267
kettle_holding_reward,success_reward,0.00023898159
right_hand_reward,linvel_reward,0.00023895806
push_reward,force_reward,0.00023895639
aproach_reward,velocity_reward,0.00023887718
distance_right_reward,stack_bonus,0.00023870482
task_reward,goal_penalty,0.00023869943
left_fingers_press_reward,distance_reward,0.00023864275
finger_contact_reward,door_close_reward,0.00023862951
bottle_vel_reward,hand_pos_reward,0.0002385786
left_fingers_pos_reward,button_press_reward,0.0002385221
left_distance_reward,scissors_opening_reward,0.00023840748
drop_penalty,movement_reward,0.00023839257
right_distance_reward,task_completion_reward,0.00023823316
hand_close_reward,force_reward,0.00023815615
align_reward,scissors_opening_reward,0.0002381033
object_goal_reward,linvel_reward,0.00023806286
hand_switch_bonus,hand_balance_reward,0.00023799641
smooth_reward,goal_align_reward,0.00023799244
combined_success_reward,left_handle_reward,0.00023798549
grip_reward,alignment_reward,0.00023797496
button_press_reward,velocity_reward,0.00023794238
stack_bonus,finger_distance_reward,0.00023791262
door_open_reward,left_hand_reach_reward,0.00023790843
handle_distance_reward,finger_contact_reward,0.0002378482
task_success,hand_scissors_reward,0.00023781064
movement_reward,grasp_reward,0.00023773858
cap_grasp_reward,time_penalty,0.00023769839
angular_velocity_reward,goal_reward,0.000237625
door_open_reward,cap_distance_reward,0.00023761389
button_press_left_reward,button_press_right_reward,0.00023759567
left_distance_reward,hand_scissors_reward,0.000237581
kettle_spout_goal_reward,hand_reward,0.00023757825
aproach_reward,swing_reward,0.0002374238
lift_reward,left_fingers_pos_reward,0.00023742225
task_success_reward,force_reward,0.0002373728
pour_reward,placement_reward,0.00023729743
left_press_reward,hand_to_handle_reward,0.00023728437
velocity_penalty,swing_reward,0.00023728165
rotation_penalty,hand_reward,0.00023713398
left_press_reward,distance_object_another_reward,0.00023702088
water_transfer_reward,velocity_reward,0.0002370068
spout_bucket_reward,distance_reward,0.00023675292
goal_pos_reward,cap_distance_reward,0.00023672938
drop_penalty,linvel_reward,0.00023670017
bucket_holding_reward,goal_alignment_reward,0.00023659939
progress_reward,simultaneity_reward,0.00023658584
object_velocity_reward,left_distance_reward,0.0002363432
task_success_bonus,distance_object_another_reward,0.00023633607
goal_align_reward,finger_grasp_reward,0.00023626778
door_movement_reward,door_displacement_reward,0.00023626589
left_hand_press_reward,door_movement_reward,0.00023625835
vel_object_another_reward,left_press_reward,0.00023621632
hand_close_reward,distance_to_switch_right_reward,0.0002361708
right_switch_reward,pour_alignment_reward,0.00023610497
open_reward,grip_reward,0.00023605066
object_to_goal_reward,handle_reward,0.00023601003
button_press_left_reward,backward_movement_penalty,0.00023582076
door_angle_reward,time_penalty,0.00023581229
right_handle_reward,right_hand_pos_reward,0.000235697
handle_grasp_reward,door_progress_reward,0.00023566863
scissors_open_reward,pour_alignment_reward,0.0002356456
hand_force_reward,left_fingers_press_reward,0.00023561102
left_fingers_pos_reward,ang_vel_reward,0.00023555408
distance_object_reward,left_hand_reward,0.00023543916
handle_reward,rotation_reward,0.00023534067
door_displacement_reward,right_hand_reward,0.00023530397
right_handle_reward,door_displacement_reward,0.0002351998
water_pouring_reward,door_move_reward,0.00023503184
penalty_object_another,finger_grasp_reward,0.00023496158
press_reward,water_pouring_reward,0.00023486592
stability_penalty,goal_align_reward,0.0002348246
grip_reward,vel_object_another_reward,0.00023468127
grip_reward,vel_object_reward,0.00023468127
door_angular_movement_reward,handle_grasp_reward,0.00023459575
object_pos_reward,success_object_reward,0.00023457728
button_press_right_reward,cap_grasp_reward,0.000234547
cap_height_reward,transfer_reward,0.00023453268
success_object_reward,cap_distance_reward,0.0002345179
vertical_reward,object_goal_reward,0.00023442593
object_push_reward,door_open_vel_reward,0.00023442296
distance_object_another_reward,water_pouring_reward,0.00023440512
left_distance_reward,fingertip_reward,0.00023439607
vel_penalty,door_progress_reward,0.00023430094
distance_object_reward,force_reward,0.00023429088
door_open_reward,time_penalty,0.0002342677
right_press_reward,swing_reward,0.0002342071
stack_reward,penalty_drop_object_another,0.00023419372
stack_reward,penalty_drop_object,0.00023419372
door_move_reward,vertical_alignment,0.00023411092
push_reward,hand_switch_bonus,0.0002340846
hand_handle_reward,movement_reward,0.00023405241
lift_reward,height_reward,0.00023399017
cap_grasp_reward,progress_reward,0.00023391408
episode_length_penalty,bottle_hold_reward,0.00023378285
goal_reward,ang_vel_reward,0.00023368835
left_fingers_reward,hand_scissors_reward,0.00023362869
cap_orientation_reward,handle_grasp_reward,0.00023358155
hand_dist_reward,height_reward,0.00023346877
kettle_spout_goal_reward,orientation_reward,0.0002334382
transfer_reward,door_reward,0.00023342726
left_switch_reward,task_completion_bonus,0.00023339488
stack_bonus,finger_reward,0.00023338867
episode_length_penalty,reach_reward,0.00023334243
cap_height_reward,spilling_penalty,0.00023329798
fingertip_to_handle_reward,hand_to_object_reward,0.00023325383
height_reward,finger_contact_reward,0.00023324796
distance_to_switch_left_reward,left_press_reward,0.00023313961
left_fingers_reward,left_fingers_reward,0.00023311164
stability_reward,object_goal_reward,0.00023308859
pour_reward,distance_object_reward,0.00023303539
open_reward,left_fingers_reward,0.0002329905
kettle_tilt_reward,time_penalty,0.00023290506
water_pouring_reward,penalty_drop_object_another,0.00023286146
water_pouring_reward,penalty_drop_object,0.00023286146
orientation_reward,linvel_reward,0.00023279474
vertical_alignment,backward_movement_penalty,0.00023277743
goal_reward,fingertip_object_reward,0.00023276117
success_object_reward,vel_penalty,0.00023271499
combined_success_reward,left_hand_reward,0.00023269428
water_transfer_reward,task_success,0.00023268287
finger_distance_reward,press_reward,0.0002326735
door_close_reward,right_hand_reward,0.00023261596
force_reward,smooth_reward,0.00023253428
object_pos_reward,hand_dist_reward,0.00023248086
button_press_reward,force_reward,0.00023239126
kettle_handle_reward,water_pouring_reward,0.00023238931
hand_to_object_reward,handle_grasp_reward,0.00023222396
right_handle_reward,pour_alignment_reward,0.00023216233
align_reward,hand_scissors_reward,0.00023206192
door_close_reward,door_open_vel_reward,0.00023181674
right_hand_reach_reward,goal_reward,0.00023176025
right_handle_reward,velocity_reward,0.0002317303
place_reward,place_reward,0.0002317286
cap_height_reward,goal_penalty,0.00023168983
left_fingers_reward,lift_reward,0.00023167174
vel_object_another_reward,goal_alignment_reward,0.00023153644
movement_reward,pour_reward,0.00023142886
episode_length_penalty,left_press_reward,0.00023134047
fingertip_another_object_reward,distance_object_another_reward,0.0002312869
stack_bonus,right_distance_reward,0.00023125658
hand_to_handle_reward,orientation_penalty,0.00023123308
right_distance_reward,door_close_reward,0.00023119555
kettle_spout_goal_reward,cap_up_reward,0.00023116788
object_goal_reward,distance_object_another_reward,0.00023108946
spilling_penalty,success_reward,0.00023105265
contact_reward,goal_align_reward,0.00023104079
vel_reward,task_reward,0.00023104013
door_angular_movement_reward,aproach_reward,0.00023100722
manipulation_reward,button_press_left_reward,0.00023097337
scissors_open_reward,left_fingers_press_reward,0.00023087845
angvel_reward,reach_reward,0.00023084448
pos_reward,object_push_reward,0.00023075499
door_open_reward,direction_reward,0.00023074968
separation_reward,ang_vel_reward,0.0002307463
scissors_opening_reward,water_transfer_reward,0.00023069352
aproach_reward,door_displacement_reward,0.0002306686
backward_movement_penalty,cap_height_reward,0.00023062734
placement_reward,scissors_open_reward,0.00023061493
object_velocity_reward,task_success_bonus,0.00023060024
time_penalty,angvel_reward,0.00023059339
fingertip_another_object_reward,penalty_drop_object,0.00023056088
fingertip_another_object_reward,penalty_drop_object_another,0.00023056088
success_reward,spill_penalty,0.00023046677
ang_vel_reward,success_reward,0.00023044048
orientation_penalty,water_transfer_reward,0.00023041992
door_move_reward,finger_distance_reward,0.00023035628
vertical_alignment,spilling_penalty,0.00023030712
door_move_reward,left_fingers_press_reward,0.00023028562
task_success_reward,left_fingers_reward,0.0002302275
fingertip_reward,right_press_reward,0.00023019606
right_press_reward,door_move_reward,0.00023011699
right_handle_reward,separation_reward,0.00023005235
success_object_another_reward,goal_alignment_reward,0.00022999076
bottle_vel_reward,right_press_reward,0.00022996706
swing_reward,velocity_reward,0.0002299492
right_hand_pos_reward,door_close_reward,0.00022994273
handover_reward,stability_reward,0.00022988768
right_fingers_press_reward,object_velocity_reward,0.00022988065
distance_right_reward,door_reward,0.00022986997
progress_reward,goal_alignment_reward,0.00022983547
distance_reward,push_reward,0.00022974331
cap_progress_reward,goal_penalty,0.00022963548
object_pos_reward,smooth_reward,0.00022950985
right_hand_pos_reward,vel_reward,0.00022947782
door_close_reward,pour_alignment_reward,0.0002293229
scissors_opening_reward,water_pouring_reward,0.00022930787
lift_reward,contact_reward,0.00022917264
cap_progress_reward,placement_reward,0.00022916977
right_fingers_reward,fingertip_another_object_reward,0.0002291634
task_success_reward,right_fingers_pos_reward,0.00022905233
bottle_vel_reward,door_reward,0.0002290419
angular_velocity_reward,vertical_alignment,0.00022885787
object_velocity_reward,bottle_hold_reward,0.00022883523
time_penalty,door_movement_reward,0.00022878936
scissors_open_reward,cap_distance_reward,0.00022874791
goal_penalty,right_handle_reward,0.00022854526
scissors_open_reward,button_press_reward,0.00022849957
bucket_holding_reward,task_success_reward,0.00022843342
transfer_reward,aproach_reward,0.00022839416
finger_distance_reward,stack_bonus,0.00022834778
combined_success_reward,orientation_penalty,0.00022795598
handle_reward,cap_goal_reward,0.00022780543
transfer_reward,object_goal_reward,0.0002277949
success_object_reward,right_press_reward,0.00022769165
hand_to_handle_reward,stack_bonus,0.00022768154
approach_reward,force_reward,0.00022760336
goal_pos_reward,distance_to_switch_right_reward,0.00022755853
cap_distance_reward,cap_height_reward,0.00022751764
grasp_reward,finger_distance_reward,0.00022735813
object_pos_reward,right_press_reward,0.00022726899
vertical_alignment,pos_reward,0.00022726649
incremental_progress_reward,door_angular_movement_reward,0.00022716093
left_hand_press_reward,vertical_alignment,0.0002270267
left_fingers_pos_reward,aproach_reward,0.00022702379
right_distance_reward,left_hand_pos_reward,0.00022690391
distance_right_reward,approach_reward,0.0002268581
finger_contact_reward,door_rotation_reward,0.00022681034
time_penalty,left_distance_reward,0.00022658304
left_press_reward,pour_reward,0.00022657844
left_hand_pos_reward,door_move_reward,0.00022647221
stack_bonus,right_press_reward,0.00022637106
