score,r_alignment_reward,w_alignment_reward,active_alignment_reward,r_bottle_hold_reward,w_bottle_hold_reward,active_bottle_hold_reward,r_bottle_vel_reward,w_bottle_vel_reward,active_bottle_vel_reward,r_cap_distance_reward,w_cap_distance_reward,active_cap_distance_reward,r_cap_goal_reward,w_cap_goal_reward,active_cap_goal_reward,r_cap_grasp_reward,w_cap_grasp_reward,active_cap_grasp_reward,r_cap_height_reward,w_cap_height_reward,active_cap_height_reward,r_cap_opening_reward,w_cap_opening_reward,active_cap_opening_reward,r_cap_orientation_reward,w_cap_orientation_reward,active_cap_orientation_reward,r_cap_progress_reward,w_cap_progress_reward,active_cap_progress_reward,r_cap_up_reward,w_cap_up_reward,active_cap_up_reward,r_finger_coord_reward,w_finger_coord_reward,active_finger_coord_reward,r_finger_distance_reward,w_finger_distance_reward,active_finger_distance_reward,r_finger_grasp_reward,w_finger_grasp_reward,active_finger_grasp_reward,r_finger_reward,w_finger_reward,active_finger_reward,r_goal_pos_reward,w_goal_pos_reward,active_goal_pos_reward,r_goal_rot_reward,w_goal_rot_reward,active_goal_rot_reward,r_hand_dist_reward,w_hand_dist_reward,active_hand_dist_reward,r_left_hand_reward,w_left_hand_reward,active_left_hand_reward,r_lift_reward,w_lift_reward,active_lift_reward,r_right_hand_reward,w_right_hand_reward,active_right_hand_reward,r_rotation_reward,w_rotation_reward,active_rotation_reward,r_separation_reward,w_separation_reward,active_separation_reward,r_stability_penalty,w_stability_penalty,active_stability_penalty,r_stability_reward,w_stability_reward,active_stability_reward,r_success_reward,w_success_reward,active_success_reward,r_vel_penalty,w_vel_penalty,active_vel_penalty,env_id,seed
0.1543,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0.25,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0.05,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_bottle_cap,42
0.1392,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0.25,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_bottle_cap,42
0.3901,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0.25,1,,0,0,,0,0,,0,0,,0.25,1,,0,0,,0.05,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_bottle_cap,42
0.2061,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0.25,1,,0,0,,0,0,,0,0,,0.25,1,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_bottle_cap,42
0.2769,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0.25,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0.05,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_bottle_cap,42
0.1973,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0.25,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_bottle_cap,42
0.2686,,0,0,,1.0,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0.25,1,,0,0,,0.05,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_bottle_cap,42
0.2886,,0,0,,1.0,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0.25,1,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_bottle_cap,42
0.2993,,0,0,,1.0,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0.05,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_bottle_cap,42
0.2964,,0,0,,1.0,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_bottle_cap,42
0.6416,,0,0,,1.0,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0.25,1,,0,0,,0.05,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_bottle_cap,42
0.3145,,0,0,,1.0,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0.25,1,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_bottle_cap,42
0.2354,,0,0,,1.0,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0.05,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_bottle_cap,42
0.2236,,0,0,,1.0,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,shadow_hand_bottle_cap,42
0.3525,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0.4,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.3,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0249,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0.4,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.3,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.1816,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0.2,1,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.3,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0771,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0.2,1,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.3,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0361,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0.4,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0801,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0.4,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.043,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0.2,1,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0195,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0.2,1,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.3867,,0,0,,0.2,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0.4,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.3,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.1919,,0,0,,0.2,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0.4,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.3,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.4487,,0,0,,0.2,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.3,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.5234,,0,0,,0.2,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.3,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0522,,0,0,,0.2,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0.4,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0879,,0,0,,0.2,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0.4,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0366,,0,0,,0.2,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.2271,,0,0,,0.2,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0762,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0.4,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.3,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.1177,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0.4,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.3,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.125,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0.2,1,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.3,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.1812,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0.2,1,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.3,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.2715,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0.4,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0562,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0.4,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0244,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0.2,1,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0713,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0.2,1,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.5718,,0,0,,1.0,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0.4,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.3,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.5205,,0,0,,1.0,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0.4,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.3,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.2148,,0,0,,1.0,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.3,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0947,,0,0,,1.0,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.3,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0425,,0,0,,1.0,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0.4,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.1958,,0,0,,1.0,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0.4,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.2344,,0,0,,1.0,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.043,,0,0,,1.0,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0566,,0.2,1,,0.2,1,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.3,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0605,,0.2,1,,0.2,1,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.3,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.063,,1.0,1,,0.2,1,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.3,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0562,,1.0,1,,0.2,1,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.3,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0459,,0.2,1,,0.2,1,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.4736,,0.2,1,,0.2,1,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0093,,1.0,1,,0.2,1,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0479,,1.0,1,,0.2,1,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.2451,,0.2,1,,0.2,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.3,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.105,,0.2,1,,0.2,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.3,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.6802,,1.0,1,,0.2,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.3,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.1226,,1.0,1,,0.2,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.3,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0913,,0.2,1,,0.2,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.1899,,0.2,1,,0.2,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.3242,,1.0,1,,0.2,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.4961,,1.0,1,,0.2,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0229,,0.2,1,,1.0,1,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.3,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.6108,,0.2,1,,1.0,1,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.3,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.4307,,1.0,1,,1.0,1,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.3,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0542,,1.0,1,,1.0,1,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.3,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.1875,,0.2,1,,1.0,1,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0356,,0.2,1,,1.0,1,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0425,,1.0,1,,1.0,1,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0811,,1.0,1,,1.0,1,,0,0,,0,0,,0,0,,0.2,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.4019,,0.2,1,,1.0,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.3,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.1021,,0.2,1,,1.0,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.3,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.1558,,1.0,1,,1.0,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.3,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0977,,1.0,1,,1.0,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.3,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.1001,,0.2,1,,1.0,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.3403,,0.2,1,,1.0,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.2505,,1.0,1,,1.0,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.2725,,1.0,1,,1.0,1,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1.0,1,,0,0,,0,0,,1.0,1,,0,0,,0,0,shadow_hand_bottle_cap,42
0.0674,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0.15,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.35,1,,0.25,1,,0,0,,0.1,1,,0,0,,0,0,shadow_hand_bottle_cap,42
